Fecha_Hora,Luz_Porcentaje,Temperatura_C,Humedad_Porcentaje
2026-05-23 15:36:50.668,71.1,25.4,27.5
2026-05-23 15:36:50.876,71.1,25.4,27.6
2026-05-23 15:36:51.076,70.8,25.4,27.5
2026-05-23 15:36:51.284,71.2,24.4,27.5
2026-05-23 15:36:51.487,70.5,24.4,27.6
2026-05-23 15:36:51.688,70.6,24.4,27.7
2026-05-23 15:36:51.892,70.7,24.4,27.6
2026-05-23 15:36:52.093,70.4,25.9,27.6
2026-05-23 15:36:52.294,70.5,25.9,27.5
2026-05-23 15:36:52.500,70.7,25.4,27.5
2026-05-23 15:36:52.701,70.9,24.4,27.6
2026-05-23 15:36:52.909,71.0,24.4,27.6
2026-05-23 15:36:53.109,70.8,25.9,27.6
2026-05-23 15:36:53.317,71.1,24.4,27.4
2026-05-23 15:36:53.518,71.2,24.4,27.5
2026-05-23 15:36:53.717,70.7,24.9,27.6
2026-05-23 15:36:53.927,71.2,24.4,27.6
2026-05-23 15:36:54.127,71.2,25.9,27.5
2026-05-23 15:36:54.327,71.0,25.4,27.5
2026-05-23 15:36:54.538,70.9,24.9,27.5
2026-05-23 15:36:54.738,70.9,24.4,27.5
2026-05-23 15:36:54.944,70.7,24.9,27.6
2026-05-23 15:36:55.144,70.8,24.9,27.5
2026-05-23 15:36:55.351,71.1,25.9,27.6
2026-05-23 15:36:55.553,70.9,25.9,27.4
2026-05-23 15:36:55.758,70.8,24.9,27.5
2026-05-23 15:36:55.961,71.2,24.9,27.6
2026-05-23 15:36:56.161,71.2,24.9,27.4
2026-05-23 15:36:56.361,71.3,24.4,27.5
2026-05-23 15:36:56.569,71.3,24.4,27.5
2026-05-23 15:36:56.769,71.0,24.4,27.5
2026-05-23 15:36:56.978,70.8,24.9,27.5
2026-05-23 15:36:57.179,71.0,24.9,27.4
2026-05-23 15:36:57.383,71.1,24.4,27.5
2026-05-23 15:36:57.588,71.0,26.4,27.5
2026-05-23 15:36:57.788,71.0,24.9,27.4
2026-05-23 15:36:57.989,70.9,26.4,27.5
2026-05-23 15:36:58.196,71.1,24.4,27.4
2026-05-23 15:36:58.396,71.0,26.4,27.5
2026-05-23 15:36:58.604,70.8,24.9,27.3
2026-05-23 15:36:58.803,70.6,26.9,27.3
2026-05-23 15:36:59.007,70.9,24.9,27.4
2026-05-23 15:36:59.212,70.6,25.9,27.5
2026-05-23 15:36:59.412,70.6,26.4,27.4
2026-05-23 15:36:59.620,70.8,26.4,27.5
2026-05-23 15:36:59.822,70.6,24.9,27.3
2026-05-23 15:37:00.025,71.0,26.4,27.4
2026-05-23 15:37:00.230,70.9,26.4,27.5
2026-05-23 15:37:00.429,70.6,26.9,27.3
2026-05-23 15:37:00.639,70.8,24.9,27.5
2026-05-23 15:37:00.837,71.0,26.4,27.4
2026-05-23 15:37:01.038,70.6,26.9,27.5
2026-05-23 15:37:01.247,70.6,26.9,27.3
2026-05-23 15:37:01.446,70.6,26.4,27.4
2026-05-23 15:37:01.654,70.7,24.9,27.5
2026-05-23 15:37:01.858,70.8,26.9,27.3
2026-05-23 15:37:02.055,70.8,25.9,27.5
2026-05-23 15:37:02.263,70.9,26.4,27.3
2026-05-23 15:37:02.463,70.8,26.9,27.4
2026-05-23 15:37:02.667,70.7,24.4,27.3
2026-05-23 15:37:02.873,70.8,25.9,27.5
2026-05-23 15:37:03.075,70.6,26.9,27.3
2026-05-23 15:37:03.280,70.7,25.9,27.5
2026-05-23 15:37:03.482,71.0,24.9,27.4
2026-05-23 15:37:03.681,70.7,25.9,27.4
2026-05-23 15:37:03.888,70.6,26.4,27.5
2026-05-23 15:37:04.089,70.8,24.9,27.5
2026-05-23 15:37:04.289,70.6,25.9,27.5
2026-05-23 15:37:04.498,70.6,26.4,27.5
2026-05-23 15:37:04.698,71.0,26.4,27.3
2026-05-23 15:37:04.906,70.7,25.9,27.5
2026-05-23 15:37:05.106,71.1,26.4,27.4
2026-05-23 15:37:05.314,71.3,25.9,27.3
2026-05-23 15:37:05.514,70.8,25.9,27.4
2026-05-23 15:37:05.715,71.1,25.9,27.3
2026-05-23 15:37:05.924,70.9,26.4,27.5
2026-05-23 15:37:06.125,70.9,25.9,27.5
2026-05-23 15:37:06.326,70.9,25.9,27.5
2026-05-23 15:37:06.532,71.2,24.9,27.3
2026-05-23 15:37:06.732,71.1,25.9,27.4
2026-05-23 15:37:06.939,71.0,25.9,27.5
2026-05-23 15:37:07.140,71.3,24.9,27.3
2026-05-23 15:37:07.341,70.9,24.9,27.3
2026-05-23 15:37:07.549,70.8,25.9,27.3
2026-05-23 15:37:07.758,70.8,26.4,27.4
2026-05-23 15:37:07.957,70.8,25.9,27.5
2026-05-23 15:37:08.157,70.8,24.9,27.4
2026-05-23 15:37:08.359,71.1,24.9,27.4
2026-05-23 15:37:08.566,70.9,25.9,27.3
2026-05-23 15:37:08.766,71.0,25.9,27.4
2026-05-23 15:37:08.967,71.4,24.9,27.5
2026-05-23 15:37:09.176,70.9,25.9,27.5
2026-05-23 15:37:09.380,71.3,24.4,27.3
2026-05-23 15:37:09.583,71.3,25.4,27.3
2026-05-23 15:37:09.784,71.0,25.4,27.5
2026-05-23 15:37:09.987,71.2,24.4,27.4
2026-05-23 15:37:10.194,71.2,24.9,27.4
2026-05-23 15:37:10.396,70.9,25.9,27.4
2026-05-23 15:37:10.599,71.0,25.9,27.5
2026-05-23 15:37:10.803,70.8,25.9,27.4
2026-05-23 15:37:11.000,71.1,24.4,27.3
2026-05-23 15:37:11.209,71.1,24.4,27.3
2026-05-23 15:37:11.409,70.9,25.9,27.4
2026-05-23 15:37:11.607,70.9,24.9,27.3
2026-05-23 15:37:11.817,70.9,25.4,27.4
2026-05-23 15:37:12.018,71.0,24.4,27.3
2026-05-23 15:37:12.227,71.1,24.4,27.4
2026-05-23 15:37:12.426,71.0,24.4,27.4
2026-05-23 15:37:12.627,71.1,24.4,27.4
2026-05-23 15:37:12.834,71.2,25.9,27.3
2026-05-23 15:37:13.038,71.2,25.4,27.5
2026-05-23 15:37:13.242,70.9,24.4,27.3
2026-05-23 15:37:13.518,69.3,0.0,29.4
2026-05-23 15:37:13.726,71.7,0.0,29.9
2026-05-23 15:37:13.935,70.6,23.9,28.2
2026-05-23 15:37:14.133,70.4,25.4,28.2
2026-05-23 15:37:14.335,70.7,23.5,28.3
2026-05-23 15:37:14.538,70.5,22.5,28.2
2026-05-23 15:37:14.743,70.4,22.0,28.3
2026-05-23 15:37:14.943,70.7,22.0,28.3
2026-05-23 15:37:15.144,70.8,19.6,28.4
2026-05-23 15:37:15.353,70.7,21.0,28.5
2026-05-23 15:37:15.552,70.6,22.0,28.3
2026-05-23 15:37:15.760,71.0,20.5,28.4
2026-05-23 15:37:15.962,70.3,25.4,28.3
2026-05-23 15:37:16.161,70.5,24.4,28.1
2026-05-23 15:37:16.369,70.8,25.9,28.1
2026-05-23 15:37:16.569,70.4,25.9,28.2
2026-05-23 15:37:16.775,70.8,24.4,28.2
2026-05-23 15:37:16.979,70.4,24.9,28.1
2026-05-23 15:37:17.177,70.8,26.4,28.1
2026-05-23 15:37:17.386,70.5,24.9,28.1
2026-05-23 15:37:17.590,70.5,25.9,28.3
2026-05-23 15:37:17.788,70.6,26.4,28.2
2026-05-23 15:37:17.996,70.8,24.9,28.2
2026-05-23 15:37:18.193,70.6,26.4,28.2
2026-05-23 15:37:18.403,70.6,26.4,28.2
2026-05-23 15:37:18.603,70.8,26.4,28.1
2026-05-23 15:37:18.804,70.8,25.9,28.1
2026-05-23 15:37:19.013,70.5,25.9,28.2
2026-05-23 15:37:19.211,71.0,24.9,28.2
2026-05-23 15:37:19.420,70.5,25.9,28.3
2026-05-23 15:37:19.620,70.6,26.4,28.2
2026-05-23 15:37:19.825,70.6,26.9,28.2
2026-05-23 15:37:20.029,70.5,25.9,28.2
2026-05-23 15:37:20.229,70.7,26.9,28.3
2026-05-23 15:37:20.430,70.9,26.4,28.2
2026-05-23 15:37:20.639,70.8,24.9,28.1
2026-05-23 15:37:20.842,70.5,26.9,28.2
2026-05-23 15:37:21.038,70.8,24.9,28.3
2026-05-23 15:37:21.248,70.5,26.9,28.3
2026-05-23 15:37:21.449,70.5,26.9,28.2
2026-05-23 15:37:21.655,70.6,24.4,28.3
2026-05-23 15:37:21.857,70.7,26.9,28.2
2026-05-23 15:37:22.055,70.7,26.4,28.2
2026-05-23 15:37:22.266,70.7,26.4,28.1
2026-05-23 15:37:22.465,70.7,26.4,28.2
2026-05-23 15:37:22.672,70.9,24.9,28.1
2026-05-23 15:37:22.876,71.0,24.4,28.3
2026-05-23 15:37:23.076,70.8,24.9,28.1
2026-05-23 15:37:23.280,70.6,26.4,28.3
2026-05-23 15:37:23.484,70.5,24.4,28.2
2026-05-23 15:37:23.689,70.4,26.4,28.2
2026-05-23 15:37:23.888,70.8,24.9,28.2
2026-05-23 15:37:24.089,70.8,24.9,28.2
2026-05-23 15:37:24.295,70.7,24.9,28.1
2026-05-23 15:37:24.500,70.8,26.4,28.1
2026-05-23 15:37:24.704,70.6,26.4,28.2
2026-05-23 15:37:24.908,70.5,25.9,28.1
2026-05-23 15:37:25.113,70.6,26.4,28.2
2026-05-23 15:37:25.315,70.4,25.9,28.2
2026-05-23 15:37:25.519,70.5,26.4,28.1
2026-05-23 15:37:25.722,70.8,26.9,28.0
2026-05-23 15:37:25.925,70.6,26.4,28.2
2026-05-23 15:37:26.125,70.5,25.9,28.2
2026-05-23 15:37:26.329,70.7,26.4,28.0
2026-05-23 15:37:26.532,70.4,26.9,28.2
2026-05-23 15:37:26.738,70.7,26.4,28.1
2026-05-23 15:37:26.940,70.6,26.9,28.2
2026-05-23 15:37:27.141,70.6,26.9,28.2
2026-05-23 15:37:27.370,70.8,26.9,28.0
2026-05-23 15:37:27.551,70.9,25.9,28.1
2026-05-23 15:37:27.756,70.8,26.9,28.2
2026-05-23 15:37:27.957,70.8,24.9,28.1
2026-05-23 15:37:28.157,70.4,26.9,28.0
2026-05-23 15:37:28.364,70.8,24.9,28.2
2026-05-23 15:37:28.564,70.5,26.4,28.1
2026-05-23 15:37:28.766,70.5,25.9,28.2
2026-05-23 15:37:28.975,70.5,26.4,28.1
2026-05-23 15:37:29.176,70.7,24.4,28.1
2026-05-23 15:37:29.382,70.6,26.4,28.1
2026-05-23 15:37:29.584,70.6,24.4,28.2
2026-05-23 15:37:29.788,71.0,24.9,28.1
2026-05-23 15:37:29.991,70.4,26.4,28.2
2026-05-23 15:37:30.192,70.9,26.9,28.1
2026-05-23 15:37:30.398,70.9,24.9,28.0
2026-05-23 15:37:30.598,70.5,24.9,28.0
2026-05-23 15:37:30.799,70.5,26.4,28.1
2026-05-23 15:37:31.008,70.6,26.4,28.2
2026-05-23 15:37:31.208,70.8,26.9,28.1
2026-05-23 15:37:31.416,70.7,24.4,28.2
2026-05-23 15:37:31.616,70.8,24.9,28.0
2026-05-23 15:37:31.816,70.5,25.9,28.2
2026-05-23 15:37:32.025,70.9,26.9,28.0
2026-05-23 15:37:32.229,70.8,25.9,28.0
2026-05-23 15:37:32.432,70.4,25.9,28.2
2026-05-23 15:37:32.633,70.6,25.9,28.1
2026-05-23 15:37:32.837,70.3,26.4,28.0
2026-05-23 15:37:33.042,70.4,25.9,28.1
2026-05-23 15:37:33.242,70.3,24.9,28.1
2026-05-23 15:37:33.443,70.1,24.9,28.2
2026-05-23 15:37:33.651,70.2,25.4,28.1
2026-05-23 15:37:33.850,70.4,24.9,28.2
2026-05-23 15:37:34.059,70.2,24.4,28.0
2026-05-23 15:37:34.260,70.6,24.9,28.0
2026-05-23 15:37:34.460,70.8,26.4,28.2
2026-05-23 15:37:34.667,70.4,25.9,28.0
2026-05-23 15:37:34.872,70.3,25.4,28.1
2026-05-23 15:37:35.075,70.4,26.4,27.9
2026-05-23 15:37:35.277,70.4,24.4,28.1
2026-05-23 15:37:35.482,70.6,24.9,28.1
2026-05-23 15:37:35.685,70.5,24.4,28.1
2026-05-23 15:37:35.887,70.6,24.9,28.1
2026-05-23 15:37:36.088,70.8,24.9,27.9
2026-05-23 15:37:36.294,70.7,24.9,28.1
2026-05-23 15:37:36.498,70.7,25.9,28.1
2026-05-23 15:37:36.702,70.4,25.9,28.1
2026-05-23 15:37:36.902,70.7,26.4,28.0
2026-05-23 15:37:37.103,70.6,26.4,28.1
2026-05-23 15:37:37.311,70.8,26.4,28.1
2026-05-23 15:37:37.511,70.6,24.9,28.2
2026-05-23 15:37:37.712,70.8,26.9,28.1
2026-05-23 15:37:37.921,70.9,24.9,28.0
2026-05-23 15:37:38.119,70.6,25.9,28.0
2026-05-23 15:37:38.329,71.0,24.4,28.0
2026-05-23 15:37:38.528,71.0,26.9,28.1
2026-05-23 15:37:38.734,70.7,24.4,28.0
2026-05-23 15:37:38.938,70.2,25.9,28.1
2026-05-23 15:37:39.138,70.2,26.4,28.0
2026-05-23 15:37:39.345,70.3,25.9,27.9
2026-05-23 15:37:39.555,70.3,26.4,28.0
2026-05-23 15:37:39.745,70.5,24.9,28.1
2026-05-23 15:37:39.953,70.4,25.9,28.0
2026-05-23 15:37:40.155,70.6,24.9,28.1
2026-05-23 15:37:40.361,70.6,25.9,28.1
2026-05-23 15:37:40.562,70.5,24.9,28.1
2026-05-23 15:37:40.769,70.6,24.9,28.1
2026-05-23 15:37:40.970,70.2,24.9,28.0
2026-05-23 15:37:41.171,70.5,24.9,28.1
2026-05-23 15:37:41.378,70.3,24.9,28.1
2026-05-23 15:37:41.580,70.1,24.9,28.1
2026-05-23 15:37:41.779,70.2,26.4,28.0
2026-05-23 15:37:41.987,70.3,24.9,28.0
2026-05-23 15:37:42.188,70.5,25.9,28.1
2026-05-23 15:37:42.387,70.6,24.9,28.1
2026-05-23 15:37:42.599,70.7,26.4,28.1
2026-05-23 15:37:42.797,70.4,24.9,27.9
2026-05-23 15:37:43.000,70.4,24.9,27.9
2026-05-23 15:37:43.208,70.5,24.4,28.0
2026-05-23 15:37:43.407,70.1,25.9,28.1
2026-05-23 15:37:43.613,70.5,24.4,28.0
2026-05-23 15:37:43.813,70.3,25.9,28.1
2026-05-23 15:37:44.021,70.3,24.4,28.1
2026-05-23 15:37:44.223,70.6,24.9,28.1
2026-05-23 15:37:44.425,70.3,25.4,27.9
2026-05-23 15:37:44.631,70.5,25.9,28.1
2026-05-23 15:37:44.830,70.6,24.9,28.2
2026-05-23 15:37:45.038,70.4,24.4,28.0
2026-05-23 15:37:45.240,70.5,24.4,28.1
2026-05-23 15:37:45.444,70.6,24.4,28.1
2026-05-23 15:37:45.647,70.5,24.9,28.1
2026-05-23 15:37:45.848,70.3,25.9,28.2
2026-05-23 15:37:46.048,70.3,25.9,28.1
2026-05-23 15:37:46.258,70.2,26.4,28.0
2026-05-23 15:37:46.458,70.3,25.9,28.0
2026-05-23 15:37:46.665,70.2,25.4,28.1
2026-05-23 15:37:46.865,70.4,24.4,28.1
2026-05-23 15:37:47.065,70.5,24.9,28.0
2026-05-23 15:37:47.273,70.2,26.4,27.9
2026-05-23 15:37:47.475,70.4,25.9,28.1
2026-05-23 15:37:47.681,70.3,26.4,27.9
2026-05-23 15:37:47.884,70.1,25.9,28.1
2026-05-23 15:37:48.087,70.2,25.9,28.0
2026-05-23 15:37:48.290,70.5,24.9,28.1
2026-05-23 15:37:48.492,70.6,25.9,28.1
2026-05-23 15:37:48.691,70.8,24.9,28.1
2026-05-23 15:37:48.899,70.6,25.9,28.0
2026-05-23 15:37:49.099,70.7,26.4,28.1
2026-05-23 15:37:49.308,70.8,25.4,28.1
2026-05-23 15:37:49.509,71.0,24.9,27.9
2026-05-23 15:37:49.707,70.8,24.9,28.0
2026-05-23 15:37:49.919,71.0,25.9,28.1
2026-05-23 15:37:50.120,70.4,24.4,28.0
2026-05-23 15:37:50.317,70.4,24.4,27.9
2026-05-23 15:37:50.525,70.1,26.4,28.0
2026-05-23 15:37:50.726,70.1,24.4,28.1
2026-05-23 15:37:50.933,70.3,26.4,28.1
2026-05-23 15:37:51.138,70.5,25.4,28.1
2026-05-23 15:37:51.338,70.5,24.9,28.0
2026-05-23 15:37:51.544,70.4,24.4,27.9
2026-05-23 15:37:51.748,70.7,24.9,27.9
2026-05-23 15:37:51.950,70.2,25.9,28.1
2026-05-23 15:37:52.154,70.7,25.9,28.1
2026-05-23 15:37:52.356,70.3,25.4,28.0
2026-05-23 15:37:52.560,70.6,24.4,27.9
2026-05-23 15:37:52.761,70.6,24.9,28.1
2026-05-23 15:37:52.967,70.3,25.4,27.9
2026-05-23 15:37:53.160,70.6,24.4,28.1
2026-05-23 15:37:53.370,70.6,24.4,28.0
2026-05-23 15:37:53.576,70.6,24.9,27.9
2026-05-23 15:37:53.775,70.7,25.9,27.9
2026-05-23 15:37:53.976,70.6,24.4,28.2
2026-05-23 15:37:54.180,70.6,24.4,28.0
2026-05-23 15:37:54.387,70.5,24.9,28.2
2026-05-23 15:37:54.594,70.7,24.9,28.1
2026-05-23 15:37:54.787,70.4,24.9,28.0
2026-05-23 15:37:54.995,70.4,24.4,28.1
2026-05-23 15:37:55.204,70.5,24.4,28.1
2026-05-23 15:37:55.401,70.5,24.4,28.1
2026-05-23 15:37:55.599,70.6,24.4,28.1
2026-05-23 15:37:55.808,70.6,25.4,28.1
2026-05-23 15:37:56.004,70.6,24.9,27.9
2026-05-23 15:37:56.219,70.3,24.4,28.0
2026-05-23 15:37:56.418,70.8,25.4,28.1
2026-05-23 15:37:56.625,70.5,25.4,28.1
2026-05-23 15:37:56.825,70.6,24.9,28.1
2026-05-23 15:37:57.032,70.4,24.4,28.1
2026-05-23 15:37:57.236,70.3,25.4,28.1
2026-05-23 15:37:57.438,70.5,24.4,28.0
2026-05-23 15:37:57.637,70.4,25.4,28.1
2026-05-23 15:37:57.842,70.7,24.4,27.9
2026-05-23 15:37:58.039,70.8,24.9,28.0
2026-05-23 15:37:58.251,70.6,24.4,28.1
2026-05-23 15:37:58.446,70.9,24.9,28.1
2026-05-23 15:37:58.657,70.7,25.4,28.1
2026-05-23 15:37:58.854,70.7,24.4,28.1
2026-05-23 15:37:59.066,70.6,24.4,28.2
2026-05-23 15:37:59.264,70.4,25.4,28.2
2026-05-23 15:37:59.469,70.5,24.9,28.2
2026-05-23 15:37:59.675,70.4,24.4,28.0
2026-05-23 15:37:59.877,70.7,24.4,28.0
2026-05-23 15:38:00.076,70.5,24.4,28.1
2026-05-23 15:38:00.283,70.7,24.4,28.2
2026-05-23 15:38:00.488,70.7,25.4,28.1
2026-05-23 15:38:00.694,70.8,24.4,28.1
2026-05-23 15:38:00.888,70.7,24.4,28.0
2026-05-23 15:38:01.099,70.7,25.4,28.1
2026-05-23 15:38:01.304,70.6,24.4,28.0
2026-05-23 15:38:01.504,70.5,24.4,28.0
2026-05-23 15:38:01.704,70.5,24.4,28.0
2026-05-23 15:38:01.914,70.3,24.9,28.0
2026-05-23 15:38:02.114,70.6,24.4,28.0
2026-05-23 15:38:02.320,70.3,24.4,27.9
2026-05-23 15:38:02.521,70.4,25.4,28.1
2026-05-23 15:38:02.727,70.8,24.4,28.0
2026-05-23 15:38:02.928,70.3,24.4,28.1
2026-05-23 15:38:03.130,70.9,24.9,28.2
2026-05-23 15:38:03.337,70.3,25.4,28.1
2026-05-23 15:38:03.539,70.5,24.4,28.0
2026-05-23 15:38:03.738,70.7,25.4,28.1
2026-05-23 15:38:03.946,70.6,24.4,28.1
2026-05-23 15:38:04.147,70.7,25.4,28.1
2026-05-23 15:38:04.345,70.6,24.4,28.0
2026-05-23 15:38:04.555,70.5,24.4,28.0
2026-05-23 15:38:04.755,70.8,25.4,28.2
2026-05-23 15:38:04.963,70.8,24.4,28.1
2026-05-23 15:38:05.167,70.2,25.4,28.1
2026-05-23 15:38:05.364,70.4,24.4,28.2
2026-05-23 15:38:05.573,70.6,24.9,28.1
2026-05-23 15:38:05.776,70.2,25.4,28.1
2026-05-23 15:38:05.980,70.6,24.4,28.0
2026-05-23 15:38:06.182,70.4,24.4,28.1
2026-05-23 15:38:06.381,70.7,24.4,27.9
2026-05-23 15:38:06.589,70.4,24.4,28.1
2026-05-23 15:38:06.790,70.5,24.4,28.1
2026-05-23 15:38:06.997,70.4,24.4,28.1
2026-05-23 15:38:07.197,70.2,25.4,28.1
2026-05-23 15:38:07.397,70.2,23.9,28.0
2026-05-23 15:38:07.606,70.2,23.9,28.1
2026-05-23 15:38:07.808,70.6,25.4,28.2
2026-05-23 15:38:08.011,70.3,24.4,28.1
2026-05-23 15:38:08.216,70.3,25.4,28.1
2026-05-23 15:38:08.419,70.6,25.4,28.1
2026-05-23 15:38:08.623,70.6,24.4,28.1
2026-05-23 15:38:08.825,70.8,23.9,28.1
2026-05-23 15:38:09.026,70.3,24.9,28.0
2026-05-23 15:38:09.232,70.3,23.9,27.9
2026-05-23 15:38:09.431,70.7,24.4,28.1
2026-05-23 15:38:09.637,70.4,23.5,28.1
2026-05-23 15:38:09.840,70.4,24.4,28.1
2026-05-23 15:38:10.045,70.3,24.4,28.0
2026-05-23 15:38:10.248,70.6,24.4,28.1
2026-05-23 15:38:10.449,70.6,24.4,28.1
2026-05-23 15:38:10.657,70.5,24.4,27.9
2026-05-23 15:38:10.859,70.5,24.4,28.1
2026-05-23 15:38:11.058,70.7,24.4,28.0
2026-05-23 15:38:11.267,70.3,24.4,28.0
2026-05-23 15:38:11.470,70.7,24.4,27.9
2026-05-23 15:38:11.668,70.6,24.4,28.1
2026-05-23 15:38:11.876,70.3,24.4,28.0
2026-05-23 15:38:12.077,70.2,24.4,28.0
2026-05-23 15:38:12.283,70.4,24.4,28.1
2026-05-23 15:38:12.482,70.4,24.4,28.1
2026-05-23 15:38:12.690,70.4,24.4,27.9
2026-05-23 15:38:12.892,70.7,24.4,28.1
2026-05-23 15:38:13.092,70.6,23.9,28.1
2026-05-23 15:38:13.300,70.3,24.4,28.2
2026-05-23 15:38:13.500,70.7,24.4,27.9
2026-05-23 15:38:13.700,70.6,24.4,28.1
2026-05-23 15:38:13.909,70.3,24.4,28.1
2026-05-23 15:38:14.113,70.8,24.4,28.1
2026-05-23 15:38:14.315,70.4,24.9,28.1
2026-05-23 15:38:14.510,70.5,24.4,27.9
2026-05-23 15:38:14.723,70.3,23.9,28.0
2026-05-23 15:38:14.925,70.7,24.4,28.0
2026-05-23 15:38:15.126,70.8,25.4,28.1
2026-05-23 15:38:15.332,70.5,24.4,28.0
2026-05-23 15:38:15.534,70.5,24.4,28.1
2026-05-23 15:38:15.738,70.4,23.5,28.0
2026-05-23 15:38:15.943,70.6,24.4,28.1
2026-05-23 15:38:16.143,70.8,23.9,28.0
2026-05-23 15:38:16.350,70.5,24.4,28.1
2026-05-23 15:38:16.550,70.7,24.4,28.0
2026-05-23 15:38:16.743,70.5,24.4,28.1
2026-05-23 15:38:16.960,70.7,24.4,28.0
2026-05-23 15:38:17.161,70.4,24.4,28.1
2026-05-23 15:38:17.354,70.8,24.4,27.9
2026-05-23 15:38:17.555,70.7,24.4,28.1
2026-05-23 15:38:17.771,70.3,24.4,28.1
2026-05-23 15:38:17.979,70.7,24.4,27.9
2026-05-23 15:38:18.179,70.4,24.4,28.1
2026-05-23 15:38:18.377,70.8,23.9,28.0
2026-05-23 15:38:18.579,70.4,23.0,28.0
2026-05-23 15:38:18.789,70.7,24.4,27.9
2026-05-23 15:38:18.988,70.4,24.4,28.1
2026-05-23 15:38:19.193,70.4,23.9,28.0
2026-05-23 15:38:19.396,70.7,24.4,28.1
2026-05-23 15:38:19.594,70.7,24.4,28.0
2026-05-23 15:38:19.803,70.5,24.4,28.0
2026-05-23 15:38:20.007,70.3,23.9,28.1
2026-05-23 15:38:20.212,70.7,23.9,27.9
2026-05-23 15:38:20.416,70.5,23.9,28.1
2026-05-23 15:38:20.619,70.7,24.4,28.1
2026-05-23 15:38:20.821,70.5,24.4,28.1
2026-05-23 15:38:21.025,70.6,24.4,28.1
2026-05-23 15:38:21.229,70.6,24.4,27.9
2026-05-23 15:38:21.431,70.4,23.9,27.9
2026-05-23 15:38:21.635,70.7,24.4,28.1
2026-05-23 15:38:21.837,70.6,24.4,28.1
2026-05-23 15:38:22.037,70.8,24.4,28.0
2026-05-23 15:38:22.242,70.8,24.4,28.0
2026-05-23 15:38:22.445,70.3,23.9,28.1
2026-05-23 15:38:22.652,70.5,24.4,28.1
2026-05-23 15:38:22.854,70.7,23.9,27.9
2026-05-23 15:38:23.056,70.3,24.4,27.9
2026-05-23 15:38:23.262,70.6,24.4,28.1
2026-05-23 15:38:23.466,70.5,24.4,28.0
2026-05-23 15:38:23.667,70.6,24.4,27.9
2026-05-23 15:38:23.872,70.8,24.4,28.1
2026-05-23 15:38:24.075,70.3,23.9,28.1
2026-05-23 15:38:24.279,70.7,24.4,28.1
2026-05-23 15:38:24.478,70.5,24.4,28.1
2026-05-23 15:38:24.684,70.6,23.9,28.0
2026-05-23 15:38:24.889,70.4,23.5,28.1
2026-05-23 15:38:25.090,70.3,23.9,27.9
2026-05-23 15:38:25.295,70.4,24.4,28.0
2026-05-23 15:38:25.499,70.6,23.0,27.9
2026-05-23 15:38:25.697,70.6,23.5,28.0
2026-05-23 15:38:25.903,70.6,24.4,27.9
2026-05-23 15:38:26.107,70.3,23.9,28.1
2026-05-23 15:38:26.311,70.6,24.4,28.0
2026-05-23 15:38:26.515,70.3,23.0,28.1
2026-05-23 15:38:26.716,70.3,23.9,27.9
2026-05-23 15:38:26.919,70.3,23.9,28.1
2026-05-23 15:38:27.125,70.6,24.4,28.0
2026-05-23 15:38:27.326,70.7,23.0,28.1
2026-05-23 15:38:27.531,70.3,23.9,27.9
2026-05-23 15:38:27.734,70.9,24.4,27.9
2026-05-23 15:38:27.937,70.4,23.9,28.0
2026-05-23 15:38:28.139,70.7,24.4,28.1
2026-05-23 15:38:28.337,70.5,23.9,28.1
2026-05-23 15:38:28.548,70.5,23.9,27.9
2026-05-23 15:38:28.748,70.8,24.4,28.1
2026-05-23 15:38:28.956,70.6,24.4,28.0
2026-05-23 15:38:29.159,70.5,24.4,28.0
2026-05-23 15:38:29.355,70.4,23.9,28.0
2026-05-23 15:38:29.565,70.7,24.4,27.9
2026-05-23 15:38:29.767,70.8,23.0,28.1
2026-05-23 15:38:29.972,70.5,24.4,28.1
2026-05-23 15:38:30.176,70.8,24.4,28.0
2026-05-23 15:38:30.376,70.5,23.0,28.0
2026-05-23 15:38:30.582,70.8,24.4,28.0
2026-05-23 15:38:30.786,70.9,24.4,27.9
2026-05-23 15:38:30.987,70.5,24.4,28.0
2026-05-23 15:38:31.191,70.4,24.4,28.1
2026-05-23 15:38:31.394,70.6,23.9,28.0
2026-05-23 15:38:31.599,70.8,23.0,28.1
2026-05-23 15:38:31.801,70.5,24.4,27.9
2026-05-23 15:38:32.004,70.7,24.4,27.9
2026-05-23 15:38:32.209,70.3,23.9,28.1
2026-05-23 15:38:32.409,71.0,23.9,28.0
2026-05-23 15:38:32.612,70.7,23.9,27.9
2026-05-23 15:38:32.816,70.9,24.4,28.1
2026-05-23 15:38:33.017,70.4,24.4,28.1
2026-05-23 15:38:33.225,70.5,24.4,28.0
2026-05-23 15:38:33.425,70.5,24.9,28.0
2026-05-23 15:38:33.626,70.8,23.0,28.0
2026-05-23 15:38:33.833,70.6,24.4,28.0
2026-05-23 15:38:34.039,70.6,24.4,27.9
2026-05-23 15:38:34.242,70.9,23.0,28.0
2026-05-23 15:38:34.445,70.4,24.4,28.0
2026-05-23 15:38:34.644,70.8,24.4,28.0
2026-05-23 15:38:34.851,70.4,23.9,28.0
2026-05-23 15:38:35.055,70.4,24.4,28.0
2026-05-23 15:38:35.258,70.4,23.9,28.1
2026-05-23 15:38:35.461,70.8,23.0,28.1
2026-05-23 15:38:35.660,70.6,24.4,27.9
